pair_id,poem1,poem2,poem1_dataset,poem2_dataset,question1,question1_id,question2,question2_id,question3,question3_id,question4,question4_id
c910fea9-91ca-4733-8360-c3a0ee957a47,"she only really wanna marry carrie. <br>a roger joe or maybe jimmy gordon, <br>my uncle michael bobby gary betty ! <br>ah mickey betty billy jackie lauren. <br><br>oh buddy joey you remember terry ! <br>we never ever thought about rebecca, <br>i guess i really love maria peggy ! <br>her sister calling santa sarah stella.","except for music. music was the one,<br>alone. and only one, because it spring,<br>unlike the other things which needed sun,<br>and water, rivers for their sources; they,<br>however needed these conditions. spring,<br>however, only ever happened- way.<br>i never wanted sunshine, always) sing,<br>whatever happened. even if the sun,<br>whatever sun you listened to was- one.",hafez,true_poetry,Which poem has better rhyming?,rhyming-poem,Which poem is more intense?,intense-poem,Which poem is more comprehensible?,comprehensible-poem,,
e04207e7-0b2c-431e-8e7c-8914422b10f2,"a bee , whose life is no more , <br>and all your tears are lost to me . <br>i think if i could have my best . <br>i 'd rather be a fool to me ;","i have no cows , no sheep , no cloak , no hat ,<br>for those who used to give me things are dead<br>and my luck died with them : because of that<br>i wo n't pay you a farthing , but , instead ,<br>i 'll owe you till the dead rise from the dead .",ngram,gutenberg,Which poem is more readable?,readable-poem,Which poem looks more like a real poem?,real-poem,Which poem do you like more?,liking-poem,,
c391bafa-5e49-4b18-9af1-68e98a516097,"ah ! why am i so transient , ask 'd of jupiter , beauty ?<br>only the transient is fair , smiling answer 'd the god !<br>love , and youth , and the spring , and the flow'rs , and the dew ,<br>they all heard it ;<br>slowly they turn 'd away , weeping from jupiter 's throne !","o'er the eternal day the sun is sleep <br>“ beating like the brain to heaven repeated <br>since dante 's stars !— the nation by man finds <br>where sorrow 's light , a transitory knight",gutenberg,jhamtani,Which poem looks more like a real poem?,real-poem,Which poem moves you emotionally more?,moved-poem,Which poem is more coherent?,coherent-poem,,
fd9a3e7e-3fa2-4ce8-bb31-13187fdb151e,"along with me whenever travel, so,<br>whenever i am lonely, that. is from.<br>and also i am always lonely no.<br>because. because of. nothing really, just.<br>because i am alone. alone because.<br>because of. nothing really. just the dust.<br>because of. nothing truly. so the laws.<br>because of. therefore therefore. therefore, thus.<br>without exception therefore. thus for us.","who helps themselves create their own behaviour. <br>this never really matter necessary, <br>they might have any greater human nature ! <br>are better yet not necessarily. <br><br>but whether you would rather procreation, <br>or simply watch each other others thrive ! <br>we need another little explanation ! <br>to see how many people may survive.",true_poetry,hafez,Which poem is more coherent?,coherent-poem,Which poem has better rhyming?,rhyming-poem,Which poem is more readable?,readable-poem,,
fdc57392-a9a5-4065-a1ac-a2ec1c21e9eb,"there is a day , a thousand times , <br>and that the world shall not be another 's sign ; <br>and than in all the world we find <br>a home that is the only one .","because the city is congest, he, he,<br>he, he, he) has decided to have me,<br>to have you. he is making me his tea,<br>he, he. i am his wife. he is the size,<br>he, he. he is, because the city, he,<br>because, he, having nothing else he tries,<br>he tries again, again, because he. she,<br>because she, she. she, she, because she, she,<br>he, having neither neither, neither he.",ngram,true_poetry,Which poem moves you emotionally more?,moved-poem,Which poem is more melodious?,melodious-poem,Which poem is more comprehensible?,comprehensible-poem,Which poem is more coherent?,coherent-poem
f3894d91-d508-4e75-9e9e-4b7351851de6,"i walked a home , and i <br>watch the great river 's tide , <br>and the clouds are scattered clear , <br>the branches of the mountain 's breast ,","terminthe castle of our desire vultures we should defend <br>and blot the modest el vines with fraternal rage <br>causing our poor hearts with loud prayer and fine <br>now the poor, in watery lustre daine <br>and the poor india, shicke by a waste of",ngram,gpt2,Which poem do you like more?,liking-poem,Which poem moves you emotionally more?,moved-poem,Which poem is more melodious?,melodious-poem,Which poem looks more like a real poem?,real-poem
556b76ae-7fe5-433d-a082-c40cf5e198d7,"whilst in a tunic of the gown i run<br>i will begin to play upon her down<br>and when she knows the which her kiss, will say<br>she takes me back, and me to pass away","whatever, than the other women who,<br>without exception, hated my and wore,<br>against myself sometimes ( because the new,<br>the modern, modern women never do,<br>without apology or question: they,<br>unlike the older ones, have nothing) you,<br>however ( knowing something of my way,<br>however, nothing of his) he became,<br>without becoming better ( which the same.",deepspeare,true_poetry,Which poem is more intense?,intense-poem,Which poem moves you emotionally more?,moved-poem,Which poem has better rhyming?,rhyming-poem,Which poem is more melodious?,melodious-poem
00c32943-941f-42d6-bb23-4283fb8b5950,"3 . hwakats ala atcts aiy tubbayhu ,<br>hwakats ashatl atcts aiy tubbayhu ,<br>hwakats astakwahu atcts aiy tubbayhu ,<br>hwakats kailub atcts aiy tubbayhu .<br>chorus —","give him that crown him from the endless good <br>whereon the sunset lay to his dead feet <br>of pointed race should see the grassy light <br>the eldest of his anger , poor and poor",gutenberg,jhamtani,Which poem is more intense?,intense-poem,Which poem moves you emotionally more?,moved-poem,Which poem is more readable?,readable-poem,,
cfdd6555-97c9-4e7b-8ccb-3edd6a57202e,"‘ selfish father of men !<br>cruel , jealous , selfish fear !<br>can delight ,<br>chained in night ,<br>the virgins of youth and morning bear .","the castle of our desire vultures we must be seen <br>the castle with a watery lustre on the floor <br>and the wanderer to the steps of splendid <br>who pass 'd to the poor and their slaves, in the blaze <br>and he the tables blaze in all their hands",gutenberg,gpt2,Which poem moves you emotionally more?,moved-poem,Which poem do you like more?,liking-poem,Which poem is more melodious?,melodious-poem,Which poem looks more like a real poem?,real-poem
35c83668-ae92-470b-95f5-525d89198b0a,"alone. alone! alone! alone! alone!<br>alone alone alone alone. i own,<br>indeed, that heaven, being over grown,<br>is hardly any longer lovely. yet,<br>alone! alone! alone! alone alone!<br>alone. i only have myself. i let,<br>i yield. perhaps, i never shall have own.<br>alone! alone! alone! together! all!<br>myself. i never had companions fall.","serenely streaming as these angel 's art <br>to these , at random from the walls of art <br>and sight , and quarter kinsmen sets my heart <br>make me with title to the sunlit tale",true_poetry,jhamtani,Which poem do you like more?,liking-poem,Which poem is more intense?,intense-poem,Which poem is more readable?,readable-poem,,
40a976b8-ec15-44ed-9db7-05206ae1acda,"my light is set in me on all above<br>then was them not to whisper, of my love<br>and i commend it, for them so divine<br>and rightly to be on the lips of mine","i sing of the golden morning <br>that is sad , <br>and the sun is in the sky , <br>the wind is wide and far ,",deepspeare,ngram,Which poem is more coherent?,coherent-poem,Which poem is more comprehensible?,comprehensible-poem,Which poem looks more like a real poem?,real-poem,,
567de269-d245-4af7-802f-4e0ab8dcdbfc,"but still the children of those exiled moors ,<br>a sad transplanted stem on alien shore ,<br>keep as their trust — and will while time endures —<br>the rusty keys which their forefathers bore ;<br>the keys of those shut doors which ne ’ er shall open more .","my second is a shadowed place<br>of forest bloom and song ,<br>where mosses creep o'er the rock 's stern face ,<br>vines climb and swing in wildest grace ,<br>and a streamlet laughs along .",gutenberg,gutenberg,Which poem is more grammatical?,grammatical-poem,Which poem is more intense?,intense-poem,Which poem moves you emotionally more?,moved-poem,,
568cc758-3f8e-45e4-9f5b-03d00fe45201,"on every monarch of that mighty heart<br>his own creator's citadel did call<br>and sought to this a world, the woman's part<br>is she, and blessed is the soul of all","or ever even test facility ! <br>he gotta million plastic coffee makers, <br>to add another drug delivery, <br>for fifty hundred catastrophic failures. <br><br>with iron power only muscle strains ! <br>we know this dirty little pressure vessel, <br>is lying under broken window panes ! <br>an empty belly full of molten metal.",deepspeare,hafez,Which poem is more intense?,intense-poem,Which poem is more readable?,readable-poem,Which poem is more coherent?,coherent-poem,,
661b584a-32be-48e2-9163-edb8661bb86d,"and if they who had set with such a might<br>haply as who at once, nor in the view<br>of sunset, ever with his lips to glow<br>and cast the purple of his name in night","thus , with ho-ho-ho ! and a hi-hi-hi !<br>with a canzonet and tabor ,<br>yea , with ho-ho-ho ! and our hi-hi-hi !<br>we amble , ramble , gambol , i<br>and my lily-fingered neighbor .",deepspeare,gutenberg,Which poem is more grammatical?,grammatical-poem,Which poem is more coherent?,coherent-poem,Which poem do you like more?,liking-poem,,
a2c79765-ad85-4ee6-be21-81e53c8eecb3,"bailiff 's doughter at t ’ hollins ,<br>shoo 's breed , an ’ shoo 's life , an shoo 's art ,<br>bred frae a westmorland statesman out o ’ a craven lass ;<br>carries hersen like a queen when shoo drives to markit i ’ t ’ cart :<br>noan o ’ yon scraumy-legged ( 2 ) painters sal iver git howd o ’ her brass","“ i am a child , ” said the lord . <br>“ what ! ” the cup and song are mine . <br>“ i must never know , ” i said , <br>“ but i have not",gutenberg,ngram,Which poem is more comprehensible?,comprehensible-poem,Which poem is more melodious?,melodious-poem,Which poem is more readable?,readable-poem,,
83273cd3-6ba5-410e-8091-447c77cb35b6,"o'er the eternal day the sun is sleep <br>“ beating like the brain to heaven repeated <br>since dante 's stars !— the nation by man finds <br>where sorrow 's light , a transitory knight","is dark together in the clouds of day<br>but as i saw it looking on at last<br>when storm and thunder till the bitter blast<br>put back, and down on earth, to start away",jhamtani,deepspeare,Which poem moves you emotionally more?,moved-poem,Which poem is more coherent?,coherent-poem,Which poem is more grammatical?,grammatical-poem,,
3e8e6209-d608-4948-9832-bd7f33bd6e2b,"was a huge thunder; a little man<br>was rich for this is seen on gold that wan<br>no husk of night that blight and just have spread<br>the morning new, and glories of the dead","out in the blustering darkness , on the deck<br>a gleam of stars looks down . long blurs of black ,<br>the lean destroyers , level with our track ,<br>plunging and stealing , watch the perilous way<br>through backward racing seas and caverns of chill spray .",deepspeare,gutenberg,Which poem looks more like a real poem?,real-poem,Which poem is more coherent?,coherent-poem,Which poem moves you emotionally more?,moved-poem,,
43a560e0-9c8c-4a4e-8073-b03baec455ce,"we fish , we fish , we merrily swim ,<br>we care not for friend nor for foe :<br>our fins are stout ,<br>our tails are out ,<br>as through the seas we go .","lo! it was something that a man could tell<br>for that his dreadful word was never fell<br>but yet she only knew his— he had sighed<br>and worn among him, he had wept, and died",gutenberg,deepspeare,Which poem is more grammatical?,grammatical-poem,Which poem looks more like a real poem?,real-poem,Which poem is more intense?,intense-poem,,
945d4625-361a-4214-87fb-6972de397c83,"you were always a dreamer , rose — red rose ,<br>as you swung on your perfumed spray ,<br>swinging , and all the world was true ,<br>swaying , what did it trouble you ?<br>a rose will fade in a day .","the castle of our desire vultures we must be seen <br>the castle with a watery lustre on the floor <br>and the wanderer to the steps of the stones <br>with allrespect, as he ne'er unworthy are of praise <br>‘ tiske the modest and sun",gutenberg,gpt2,Which poem has better rhyming?,rhyming-poem,Which poem is more coherent?,coherent-poem,Which poem is more intense?,intense-poem,,
ad47799e-36e5-41a1-9cd3-6f2fbb17d031,"the castle of our desire vultures we must be seen <br>the castle with a watery lustre on the floor <br>and the wanderer to the steps of the stones <br>with allrespect, as he who with his maker knew <br>the gorge with ferns and more desired, the","when i was young , and the air was still . <br>she had a lover 's song . <br>and she has a lover 's work , <br>or what is a king to us",gpt2,ngram,Which poem is more melodious?,melodious-poem,Which poem do you like more?,liking-poem,Which poem has better rhyming?,rhyming-poem,,
e45e7050-f7ff-4897-90db-9298c86a6a61,"another lonely moment after never ! <br>a million faces better yet so sadly, <br>who wander through this world forever ever ! <br>no longer feeding on depravity. <br><br>they know that life is only harsh and callous. <br>how many people die without despair, <br>or try to suffer from eternal sadness ! <br>but nothing ever changes everywhere.","without regard for prior causes -- which,<br>however closely we explore the. on,<br>unseen, below, the future ever glitch,<br>without regard to prior laws -- which are,<br>themselves -- behind. the future always seems,<br>before, to be behind. because the far,<br>remote, unknown behind the present' dreams,<br>behind the present always looks upon,<br>with pity. always looks afar. but on.",hafez,true_poetry,Which poem is more melodious?,melodious-poem,Which poem is more grammatical?,grammatical-poem,Which poem looks more like a real poem?,real-poem,,
a6e3ab60-6308-4d02-bb3e-5e36a116ce5a,"i planned a plan , and duly made<br>a plan to fill one little day .<br>pleasure and toil were gauged and weighed ,<br>this hour for work and that for play ,<br>and each for each made room and way .","wherein is beneath thy peace ,<br>he rise on earth the poor mount<br>or give a to his former ! ” the hat ,<br>so long should sleep away ;<br>here are against her hosts ,<br>and you saw onward the fault of men",gutenberg,lstm,Which poem is more coherent?,coherent-poem,Which poem moves you emotionally more?,moved-poem,Which poem is more intense?,intense-poem,,
046e51c2-9014-4218-8aa4-4eb97b313111,"the castle of our desire vultures we must be seen <br>the castle with a watery lustre on the floor <br>and the wanderer to the steps of splendid <br>who pass 'd to the poor and their slaves, in the blaze <br>spat at the inns and withered","for never the north in the low tune<br>pass yet a rest for heaven smile ;<br>and cheek do him all , and tell them say ,<br>and always he is and the children 's father .<br>he nottingham the bloom of those broad seas ,<br>unto one joy is",gpt2,lstm,Which poem has better rhyming?,rhyming-poem,Which poem is more coherent?,coherent-poem,Which poem do you like more?,liking-poem,,
2baadff6-98c4-4bf0-b691-c14aff69fb6e,"masthe castle of our desire vultures we must be <br>said he, and the halls of troy <br>he goes to the poor man's wish, and gives to the hall <br>the castle, soon asunder the breeze <br>the storme will bring him, who the fernill","‘ tis not the lover 's fate , <br>when nature cannot be , <br>that we may be ; <br>we will not let it go ,",gpt2,ngram,Which poem is more melodious?,melodious-poem,Which poem looks more like a real poem?,real-poem,Which poem moves you emotionally more?,moved-poem,,
ae0e1395-90f7-4122-b72b-8a90a7f51227,"the castle of our desire vultures we must be seen <br>the castle with a watery lustre on the floor <br>and the wanderer to the steps of the stones <br>with allrespect, as he ne'er unworthy are of praise <br>‘ tiske the modest proportions of","poets can say for not— and we went near<br>god's agony? i would apollo dear<br>it back for thee, or tell what i will do<br>teach me in christ, to think me not to go",gpt2,deepspeare,Which poem has better rhyming?,rhyming-poem,Which poem looks more like a real poem?,real-poem,Which poem is more comprehensible?,comprehensible-poem,,
68deafe1-cc89-42e6-82c6-809a71b4c6af,"but night was as they waited on the day<br>she gave himself for him to know his word<br>and he given her— and his master's lord<br>the king, he told him, trembling with its play","how many a year , my asolo ,<br>since — one step just from sea to land —<br>i found you , loved yet feared you so —<br>for natural objects seemed to stand<br>palpably fire-clothed ! no —",deepspeare,gutenberg,Which poem is more intense?,intense-poem,Which poem is more melodious?,melodious-poem,Which poem has better rhyming?,rhyming-poem,,
bc506097-1fb5-45ca-b3b3-bd980f137dc4,"now let us pray the holy ghost ,<br>of all things , for the true faith most ,<br>in that to preserve us when we are dying ,<br>and going home out of this vale of crying :<br>kyrioleis .","when i 've drawn a thousand years <br>that never could be for a little thing . <br>i knew that the world was good to me , <br>but i ’ m a child for the child ,",gutenberg,ngram,Which poem do you like more?,liking-poem,Which poem is more comprehensible?,comprehensible-poem,Which poem is more grammatical?,grammatical-poem,,
961aa85e-8bef-4f82-84e0-274b611c1d47,"without delay or wonder was aware,<br>that something very strange was taking be,<br>indeed he had been watching her with care,<br>and wondered greatly, whether it was not,<br>perhaps it had already taken place,<br>and even questioned his beloved and caught,<br>but she remained composed and silent face,<br>and only answered, that she only knew,<br>and trusted very dearly that she do.","the castle of our desire vultures we must be seen <br>the castle with a watery lustre on the floor <br>and the wanderer to the steps of the stones <br>with all her cruell wanders are of nought <br>meanly he finds himself,— the hardly he",true_poetry,gpt2,Which poem is more comprehensible?,comprehensible-poem,Which poem is more coherent?,coherent-poem,Which poem do you like more?,liking-poem,,
cac562f5-e7a8-4126-954d-8a03f211a657,"a little marsh-plant , yellow green ,<br>and pricked at lip with tender red .<br>tread close , and either way you tread<br>some faint black water jets between<br>lest you should bruise the curious head .","surely they ever: still i stood so cold<br>as who will step and strength of act and power<br>god said: but what was he, to let him hold<br>the to him he hath led away, before",gutenberg,deepspeare,Which poem is more comprehensible?,comprehensible-poem,Which poem moves you emotionally more?,moved-poem,Which poem is more readable?,readable-poem,,
305d9267-0968-463f-be37-64fe43a2549a,"it where late i vanished onward , lo , yee <br>he has need not of himself , and curl 'd <br>some think to bear , but in who only hear <br>till do i thus if thou wilt hear : he call 'd","perhaps: without appeal, or no excuse.<br>without exception, also, any jeans,<br>because they always go on after use.<br>without appeal implies regret, because,<br>without exception: people wear the jeans,<br>because it never happens to be paws,<br>or any other creatures who would) means,<br>without appeal implies regret, because,<br>because they happen always after) pause.",jhamtani,true_poetry,Which poem is more intense?,intense-poem,Which poem is more melodious?,melodious-poem,Which poem do you like more?,liking-poem,,
e86642ba-3c5c-48b6-986c-8df01c793a00,"“ does your prison lay dead<br>surely surely into my might ,<br>no place of silk i repose .<br>for you is true that man of you have seen<br>crush shadows , holding apart<br>of tender palm ; and when the weary","the castle of our desire vultures we should not thought <br>we saw the anted quarry and lone pen <br>a wanderer to the castle of the dead <br>the anted vale, and turret gray, we saw <br>the dimmed vale with a mist and two a star",lstm,gpt2,Which poem looks more like a real poem?,real-poem,Which poem is more melodious?,melodious-poem,Which poem is more coherent?,coherent-poem,,
00ddb9f2-46b1-4d5e-9ee8-c3cc393b846c,"to think just how the fire will burn ,<br>just how long-cheated eyes will turn<br>to wonder what myself will say ,<br>and what itself will say to me ,<br>beguiles the centuries of way !","one day i could not take . <br>i would not be the glad , <br>that i have found and left me to the wall . <br>i have seen the golden eyes of age ,",gutenberg,ngram,Which poem has better rhyming?,rhyming-poem,Which poem is more coherent?,coherent-poem,Which poem is more intense?,intense-poem,Which poem is more grammatical?,grammatical-poem
e63b04de-56df-46e8-b9ab-923f1e177aac,"i go to the lifts to the king , <br>and the mother that is left behind : <br>the years have been , the words they said , <br>‘ he would n't lead away","as i had a mother 's voice <br>with a crown of fire , <br>and a grey lily of the sky , <br>down in the woods where the sky has hid",ngram,ngram,Which poem is more coherent?,coherent-poem,Which poem has better rhyming?,rhyming-poem,Which poem do you like more?,liking-poem,,
1c2bc049-5eb3-4c9b-a319-1ca830bb9fe8,"in the last race-birth of the sons of men a travail holdeth me ;<br>but out of the night of pain and tears<br>a new life comes with the rolling years ;<br>and i fondle the child of my hope and fears ,<br>and it seemeth good to me .",but it came again to dwell :<br>lead me from the ahead<br>of careless wave of careless fear of flight ;<br>they rode out and control their swear<br>— until their sunshine warm be whirling ;<br>the cry no more — no more milestones o'er<br>the those where mysterious mighty were,gutenberg,lstm,Which poem moves you emotionally more?,moved-poem,Which poem is more intense?,intense-poem,Which poem is more grammatical?,grammatical-poem,,
cca1ef67-c488-48ef-96cf-984b1208831d,"and like the pangs which yet cannot retain<br>a god; but and put gently back again<br>let me much only may i say; but i<br>is it to me not, by a moment, die","the gods have ceased to be <br>a thousand friends , and he loves me to the place <br>of the great bleeding heart to me . <br>what then , how could i be ?",deepspeare,ngram,Which poem is more coherent?,coherent-poem,Which poem has better rhyming?,rhyming-poem,Which poem is more comprehensible?,comprehensible-poem,,
4b3bb516-da1f-4808-a7e1-4bd2cb183ccc,"triumphant water; when, with slow array<br>was now in every west of lusty light<br>for on a winter's compass of a day<br>and changed it in the darkness, and the night","are very often wiser than we think,<br>because, among themselves they reason small,<br>and even silly matters, as they shrink,<br>from that gigantic light which reason throws,<br>and therefore know enough to suffer, though,<br>perhaps because we cannot reason those,<br>we cannot reason even our  that know,<br>and cannot read their hearts, unless indeed,<br>before the letter written to the speed.",deepspeare,true_poetry,Which poem is more coherent?,coherent-poem,Which poem is more intense?,intense-poem,Which poem do you like more?,liking-poem,Which poem moves you emotionally more?,moved-poem
279f6975-30c1-4217-9887-a8727eeb935e,"and those who were good shall be happy : they shall sit in a golden<br>chair ;<br>they shall splash at a ten-league canvas with brushes of comet 's hair ;<br>they shall find real saints to draw from — magdalene , peter , and paul ;<br>they shall work for an age at a sitting and never be tired at all !","the castle of our desire vultures we must be seen <br>the open ray and the worm within the cave <br>the church might be one satisfy worn with our lore <br>the castle still is dismal, an as word <br>in the end, the children are to be seen",gutenberg,gpt2,Which poem is more coherent?,coherent-poem,Which poem is more readable?,readable-poem,Which poem is more melodious?,melodious-poem,,
746bca97-89d5-457b-8ecf-1096830fca85,"and all are those , and minster that thou art <br>her absent did suspicion help supplied <br>shall i oft give the sovereign ring of art <br>that burns on me complaining to my heart","bodies swinging from an empty rear ! <br>we gonna carry heavy engines steering, <br>my tiny little heavy metal gear, <br>is making changes after filling filling. <br><br>its going crashing under wooden wheels ! <br>surrounded by another razor blade ! <br>too many fingers over fishing reels ! <br>to other side no matter where it weighed.",jhamtani,hafez,Which poem is more comprehensible?,comprehensible-poem,Which poem is more readable?,readable-poem,Which poem looks more like a real poem?,real-poem,Which poem do you like more?,liking-poem
7e32c655-d855-49b0-8599-cd46a1e4ec7b,"mine avenue is all a growth of oaks ,<br>some rent by thunder-strokes ,<br>some rustling leaves and acorns in the breeze :<br>fair fall my fertile trees ,<br>that rear their goodly heads , and live at ease .","the pitiless rivers and the lusty brown <br>an echoed cross , while subtle heaven embolden <br>and nimble elders nodded o ’ er their side <br>to me sent life to rest , and blush the life",gutenberg,jhamtani,Which poem is more intense?,intense-poem,Which poem is more comprehensible?,comprehensible-poem,Which poem is more coherent?,coherent-poem,,
eaeac270-3cd7-4fba-9be5-24362238fb04,"the empty ruins , lapsed again<br>into nature 's wide domain ,<br>sow themselves with seed and grain<br>as day and night and day go by ;<br>and hoard june 's sun and april 's rain .","nopethe castle of our desire vultures we should defend <br>and dark and silent meant we should dare to pass <br>the verdrespect of the holy grail white <br>the heat washes on the water, and the snow was white <br>her sorrow was the husk of the lipped bowl",gutenberg,gpt2,Which poem is more melodious?,melodious-poem,Which poem has better rhyming?,rhyming-poem,Which poem is more grammatical?,grammatical-poem,,
61e6b48e-3ed2-4399-95a5-9f43e9469bab,"with frugal skill her simple wants she tends ,<br>she folds her tawny heifers and her sheep<br>on lonely meadows when the daylight ends ,<br>ere the quick night upon her flock descends<br>like a black panther from the caves of sleep .","hills , ever does about ;<br>by tea , full huge thee .<br>that were from many a moon came ,<br>the breath of as lads that was verse , when in mr.<br>and sat . “ the cross and sought me how ”",gutenberg,lstm,Which poem is more grammatical?,grammatical-poem,Which poem is more intense?,intense-poem,Which poem is more coherent?,coherent-poem,,
907190e2-ef09-4188-979f-88a764230e37,"“ what is the matter ? ” the other cried , <br>“ i have a thousand years — who are so long ago , <br>who laid her there , <br>the moon , that with its light ,","to sink full sweet beneath the sod <br>that turn 'd the root . ” his meekness only turn 'd <br>the thought of life — the setting would procure <br>why , mix with spoils , who lords so , always rolls",ngram,jhamtani,Which poem moves you emotionally more?,moved-poem,Which poem looks more like a real poem?,real-poem,Which poem is more coherent?,coherent-poem,Which poem is more grammatical?,grammatical-poem
9f697b3e-e73e-45cc-869c-99752347aceb,"while the wine gets cool in yonder pool ,<br>let 's spruce up nice and tidy ;<br>who knows , old boy ,<br>but we may decoy<br>the fair but furtive lyde ?","mechanic talk is always, truth and power<br>grown very ends of lincoln with a flower<br>that we shall be a shadow on the way<br>to sit into the world of all to day",gutenberg,deepspeare,Which poem is more melodious?,melodious-poem,Which poem is more intense?,intense-poem,Which poem looks more like a real poem?,real-poem,,
5d18ba74-689a-4064-887a-501034fd41df,"as i drive to the junction of lane and highway ,<br>and the drizzle bedrenches the waggonette ,<br>i look behind at the fading byway ,<br>and see on its slope , now glistening wet ,<br>distinctly yet","addsthe castle of our desire vultures we must be seen <br>the castle with a watery lustre on the floor <br>and the wanderer to the steps of the stones <br>with all her cruell wanders are of nought <br>meanly he finds himself, and the gorge is",gutenberg,gpt2,Which poem is more grammatical?,grammatical-poem,Which poem moves you emotionally more?,moved-poem,Which poem is more coherent?,coherent-poem,,
d0751a41-0ce3-4148-b800-5b5186a94863,"but then in kings he stayed; and he was cast<br>for him that wisdom, sweeter than his birth<br>from all his thoughts, in wretched— man of earth<br>thus was the silent monarch of the rest","fouthe castle of our desire vultures we found <br>we saw the anted quarry and then a grass <br>under a wood whose light was like the yard <br>wonder on the elm, and the gorge is bare <br>with foot firm andvelin 'd, and a clock to mark",deepspeare,gpt2,Which poem is more comprehensible?,comprehensible-poem,Which poem is more grammatical?,grammatical-poem,Which poem is more intense?,intense-poem,,
5c6f7f99-03b5-4535-ab92-6653dce67ec2,"if i could only stay <br>with your eyes , with a brief embrace , <br>the look of her eyes . <br>no man knows the fair and free ,","however, never even hinted what,<br>exactly happened during those. and we,<br>of our confusion only vague. i cut,<br>however often, pages out my book,<br>until, exhausted i decide enough.<br>enough. i finish writing, turn to- look,<br>erase again. i finish, read by rough,<br>dictated copy. after twenty years,<br>the only person i expect. my ears.",ngram,true_poetry,Which poem is more melodious?,melodious-poem,Which poem is more coherent?,coherent-poem,Which poem is more grammatical?,grammatical-poem,Which poem has better rhyming?,rhyming-poem
8cfb5279-cee4-4bf3-9d9c-ed9e6e6ab507,"ratedthe castle of our desire vultures we must be <br>waste as the hangbird is to the elm tree bough <br>it runs to the lily and the luscious is <br>the castle still as dark as was seen <br>the trembling elle,umed its glowing fire","“ still man , who knows ? — what need do you ? ”<br>when answered earth , ‘ betrayed me so !<br>i loved thee i and shall i not know ?<br>if i thank you , this i 'll go .<br>a nest of a",gpt2,lstm,Which poem is more melodious?,melodious-poem,Which poem looks more like a real poem?,real-poem,Which poem is more grammatical?,grammatical-poem,,
62e9c19f-85ce-4e22-9c32-8a761b4c3a65,"yet, rich in honour all of men was kind<br>for when at last she held with his command<br>and peer a patron of the gods to stand<br>and thus the husband pass'd him to his mind","because it happened only rarely: one,<br>sometimes, among the many others) so,<br>between her husband, brother ( also none,<br>because they were in europe, also, too,<br>because the brothers were important men,<br>because the husband was himself an- drew,<br>and also also, also other when,<br>among her sisters, also married, she,<br>between herself, herself, another. three.",deepspeare,true_poetry,Which poem looks more like a real poem?,real-poem,Which poem moves you emotionally more?,moved-poem,Which poem do you like more?,liking-poem,,
027f51cb-043a-453e-aaee-e58041ae7ba9,dawn with a jubilant shout<br>leaps on the shivering sea<br>and puffs the last pale planet out<br>and scatters the flame-bright clouds about<br>like the leaves of a frost-bitten tree .,"yet , o my lyre ! the busy crowd<br>will little heed thy simple tones ;<br>them mightier minstrels harping loud<br>engross ,— and thou and i must shroud<br>where dark oblivion ‘ thrones .",gutenberg,gutenberg,Which poem is more readable?,readable-poem,Which poem is more comprehensible?,comprehensible-poem,Which poem is more melodious?,melodious-poem,,
320667f4-62f5-40e6-be02-af98fe285fcf,"oh , that languishing yawn !<br>oh , those eloquent eyes !<br>i was drunk with the dawn<br>of a splendid surmise surmise —<br>i was stung by a look , i was slain by a tear , by a tempest of sighs .","the castle of our desire vultures we must be seen <br>the castle with a watery lustre on the floor <br>and the wanderer to the steps of splendid <br>who pass 'd to the poor and their slaves, in the blaze <br>spat at the inns and withered",gutenberg,gpt2,Which poem is more comprehensible?,comprehensible-poem,Which poem moves you emotionally more?,moved-poem,Which poem looks more like a real poem?,real-poem,,
f2530d04-e0fb-428b-b966-97c5b4f4cdcb,"there is a bright fountain , thro ’ that desert stealing<br>to pure lips alone its refreshment revealing —<br>what may that fountain be ?<br>‘ tis truth , holy truth , that , like springs under ground ,<br>by the gifted of heaven alone can be found .","not wanna see my only chicken wing, <br>that you have any other single stitch ! <br>this guy is gonna feel his belly sting ! <br>i know he really needs an extra itch. <br><br>no one can even wear another sweater ! <br>another stupid boxing federation, <br>and nibble on an imitation leather ! <br>or maybe mister david lynch foundation.",gutenberg,hafez,Which poem is more comprehensible?,comprehensible-poem,Which poem do you like more?,liking-poem,Which poem is more grammatical?,grammatical-poem,,
0f78704f-2721-4873-bcdb-f4846ab482d3,"those who had already gained control. <br>it caused their daily social escalate, <br>and life has taken any heavy toll ! <br>they know this righteous thing is very great. <br><br>too many people being lured away, <br>i hope for having mutual protection ! <br>i never really wanna see l kray ! <br>a christian nation fueled by aggression.","but when my brother 's grief i bear<br>the weight then seems excessive ;<br>his heavy load i inly share ,<br>and loaded down by double care ,<br>my burden feels oppressive .",hafez,gutenberg,Which poem is more grammatical?,grammatical-poem,Which poem is more coherent?,coherent-poem,Which poem do you like more?,liking-poem,Which poem is more intense?,intense-poem
